Days.Elapsed,dil,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,PFUnDA,PFDoDA,PFTriDA,PFTeDA,PFPeDA,PFHxDA,PFHpDA,PFOcDA,FBEA,FHEA,FOEA,FDEA,FBUEA,FHUEA,FOUEA,FDUEA,FPrPA,FPePA,FHpPA,FNPA,PFBS,PFPS,PFHxS,PFHpS,PFOS,PFNS,PFDS,FTS.4.2,FTS.6.2,FTS.8.2,FBSAA,FPeSAA,FHxSAA,FHpSAA,FOSAA,MeFBSAA,MeFPeSAA,MeFHxSAA,MeFHpSAA,MeFOSAA,EtFBSAA,EtFPeSAA,EtFHxSAA,EtFHpSAA,EtFOSAA,PFPi.4.4,PFPi.4.6,PFPi.6.6,PFPi.8.6,PFPi.8.8,diPAP.4.2,diPAP.4.2.6.2,diPAP.6.2,diPAP.6.2.8.2,diPAP.8.2,diPAP.8.2.10.2,diPAP.10.2,FTMAP.6.2,FTMAP.6.2.8.2,FTMAP.8.2,FTMAP.8.2.10.2,FTMAP.10.2,SAmPAP,Reactor,Season,biotype,crossed_factors,dummy_rep,phase
5,1.0290834213739644,5.90905431725655,2.63904890829694,29.148,24.188,49.43,4.0624,2.3916,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,3.728,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,11.4376,11.544,6.3844,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,2.3312,P5,Fall,abio,Fall_abio,2,lag
12,1.0290834213739644,41.7833237813175,29.4884,36.944,22.796,56.264,5.5628,2.3332,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,2.5168,0.2,3.08719324765273,0.2,3.8192,0.2,0.193,0.503424424824982,2.6436,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,9.9296,19.0248,9.9848,2.2164,1.41421356237309,0.2,0.2,0.2,0.2,0.2,2.6796,P5,Fall,abio,Fall_abio,2,lag
17,1.0290834213739644,52.5568,28.1172,45.1492,26.748,64.6272,3.4296,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,5.8856,0.824217381620061,0.2,2.5964,0.2,2.1572,0.2,2.1768,0.2,0.193,0.503424424824982,3.7832,0.2,0.2,0.2,0.2,0.2,0.2,3.4008,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,2.6436,3.6436,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,lag
26,1.0290834213739644,41.9296,25.7772,31.836,17.42,52.2568,4.27,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,5.6892,0.824217381620061,0.2,2.4048,0.2,3.08719324765273,0.2,4.4464,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,3.3024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,1.41421356237309,3.4092,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,lag
33,1.0290834213739644,43.2764,33.7824,52.53,33.0088,81.4896,5.2224,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,2.8256,0.2,2.538,0.2,4.5644,0.2,0.193,0.503424424824982,3.89,0.2,0.2,0.2,0.2,0.2,0.2,7.5076,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,2.462,3.7072,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P5,Fall,abio,Fall_abio,2,lag
47,1.0290834213739644,56.0876,31.9524,49.5352,36.5736,80.1448,5.83,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,5.7644,0.824217381620061,0.2,3.0472,0.2,2.3936,0.2,5.546,0.2,0.193,0.503424424824982,3.0708,0.2,0.2,0.2,0.2,0.2,0.2,6.5024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,2.3064,0.2,5.6144,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,lag
60,1.0290834213739644,43.4376,39.272,58.5976,37.5012,82.4864,5.0652,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,5.6124,0.824217381620061,0.2,3.3204,0.2,2.5888,0.2,5.3604,0.2,0.193,0.503424424824982,4.7432,0.2,0.2,0.2,0.2,0.2,0.2,7.6796,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,1.41421356237309,6.7224,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,lag
74,1.0290834213739644,41.7833237813175,19.6672,23.7404,21.432,57.6592,4.9708,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,2.2268,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,5.1776,0.2,0.193,0.503424424824982,2.0468,0.2,0.2,0.2,0.2,0.2,0.2,3.8244,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,1.41421356237309,6.3756,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,lag
88,1.0290834213739644,37.3324,33.8288,55.7972,38.4884,77.0544,6.1908,2.0064,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,6.2412,0.824217381620061,0.2,3.3024,0.2,2.3212,0.2,5.5992,0.2,0.193,0.503424424824982,3.6544,0.2,0.2,0.2,0.2,0.2,0.2,5.5916,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,1.41421356237309,6.7096,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,peak
102,1.0290834213739644,51.4912,56.772,54.0216,45.8984,66.4556,2.8404,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,0.2,2.7691999999999997,0.2,3.2823999999999995,0.2,0.193,0.503424424824982,4.8835999999999995,0.2,0.2,0.2,0.2,0.2,0.2,6.5680000000000005,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,7.7328,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,peak
116,1.0290834213739644,42.1848,36.4792,54.9956,37.2392,74.6644,5.8396,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,5.3848,0.824217381620061,0.2,3.5464,0.2,2.3756,0.2,5.4184,0.2,0.193,0.503424424824982,4.358,0.2,0.2,0.2,0.2,0.2,0.2,4.0372,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,2.7876,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,peak
137,1.0290834213739644,41.7833237813175,25.6696,40.9564,33.986,58.6,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,2.666,0.2,3.0156,0.2,13.0612,0.2,3.5544,0.503424424824982,9.684,5.6768,0.2,0.2,0.2,0.2,0.2,3.1636,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,10.304,2.782,8.9488,4.1404,9.3892,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,peak
151,1.0290834213739644,42.452,25.184,35.3944,27.284,58.934,3.498,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,5.0636,0.824217381620061,0.2,1.82741390613705,0.2,2.0444,0.2,3.9612,0.2,0.193,0.503424424824982,2.2892,0.2,0.2,0.2,0.2,0.2,0.2,3.6888,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,peak
165,1.0290834213739644,45.9316,25.4032,43.7432,30.1904,61.4624,3.4496000000000002,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,2.2384,0.824217381620061,0.2,2.642,0.2,2.9304,0.2,4.0344,0.2,0.193,0.503424424824982,3.286,0.2,0.2,0.2,0.2,0.2,0.2,5.1532,0.2,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,peak
179,1.7737438080550774,25.6992,12.0916,17.8904,15.2168,51.7828,5.074,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,2.15,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,6.5836,0.2,0.193,0.503424424824982,2.8096,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,peak
194,1.7737438080550774,19.1004,7.6812,6.9348,6.4408,19.6524,2.1396,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,2.4036,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,3.0268,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,peak
206,1.7737438080550774,41.7833237813175,27.23,49.6756,29.6724,64.7684,2.316,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,2.7772,0.824217381620061,0.2,2.9856,0.2,2.5268,0.2,2.4588,0.2,0.193,0.503424424824982,3.5944,0.2,0.2,0.2,0.2,0.2,0.2,2.4944,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,peak
220,1.7737438080550774,41.7833237813175,27.378,37.4748,25.26,50.1756,2.9632,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,2.356,0.2,3.08719324765273,0.2,2.6412,0.2,0.193,0.503424424824982,2.72,0.2,0.2,0.2,0.2,0.2,0.2,3.2684,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,decline
236,1.7737438080550774,41.7833237813175,11.3532,23.2532,18.2636,31.726,2.2208,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,2.4472,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,2.7808,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,decline
249,1.7737438080550774,19.87,13.7456,25.7856,20.5304,36.6036,2.0284,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.7512,0.2,0.2,0.2,0.2,0.2,0.2,2.7932,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,decline
263,1.7737438080550774,41.7833237813175,31.811999999999998,42.728,31.852,46.752,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,2.436,0.2,2.2319999999999998,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.0079999999999996,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,decline
319,1.7737438080550774,41.7833237813175,29.5272,48.7096,27.8568,48.111999999999995,1.41421356237309,1.41421356237309,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,1.41421356237309,0.2,1.36917976233429,1.2,1.2,0.2,0.2,1.41421356237309,0.2,0.2,8.42841441990413,0.824217381620061,0.2,3.5933333333333333,0.2,7.808,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.7139999999999995,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,decline
389,1.7737438080550774,41.7833237813175,28.9956,53.608000000000004,33.528,47.94,1.41421356237309,1.41421356237309,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,3.3157,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.6959999999999997,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,decline
440,1.7737438080550774,41.7833237813175,25.536,36.263999999999996,22.128,31.72,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,8.42841441990413,0.824217381620061,0.2,4.86,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,decline
529,1.7818107977657232,41.7833237813175,18.6608937893972,44.448,14.844,38.832,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.793347674216028,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,decline
575,1.7837880410912808,41.7833237813175,26.994,38.0644,18.772399999999998,23.638,1.41421356237309,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,2.1852,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.6115999999999997,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,decline
649,1.79,41.7833237813175,32.0392,54.2544,23.0632,23.306399999999996,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,3.2015999999999996,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,3.074,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,0.1954,0.2,2.6244,0.2,0.2,0.2,0.2,0.2,0.2,P5,Fall,abio,Fall_abio,2,decline
0,1,32.9432,16.044,41.763400000000004,41.1688,63.73479999999999,3.2479999999999993,3.4024,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.68156294609963,1.2,1.2,0.2,29.4192,1.41421356237309,0.2,0.2,19.188000000000002,0.824217381620061,0.2,1.82741390613705,0.2,4.768199999999999,0.2,14.0242,0.2,0.193,0.503424424824982,3.2731999999999997,1.41421356237309,0.2,0.2,0.2,0.2,0.2,2.1416,1.41421356237309,0.2,0.2,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,64.62979999999999,24.491799999999998,7.459600000000001,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P6,Winter,live,Winter_live,1,lag
14,1.0239228506474412,20.314799999999998,12.3352,62.4618,52.5566,52.8686,1.41421356237309,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.68156294609963,1.2,1.2,0.2,0.2,0.2,0.2,0.2,24.745799999999996,0.824217381620061,0.2,2.8116,0.2,3.9987999999999997,0.2,4.2882,0.2,0.193,0.503424424824982,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.4148,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,20.238,17.7114,14.4622,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P6,Winter,live,Winter_live,1,lag
27,1.053079961504303,41.7833237813175,13.0452,63.2872,49.9454,58.419399999999996,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.68156294609963,1.2,1.2,0.2,0.2,0.2,0.2,0.2,19.1494,0.824217381620061,0.2,1.82741390613705,0.2,5.2588,0.2,3.616,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,5.4792,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,18.0822,16.1802,12.518999999999998,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P6,Winter,live,Winter_live,1,lag
41,1.082852050643941,41.7833237813175,18.6608937893972,95.49419999999999,41.2258,43.2234,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,15.4464,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,6.6016,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,3.7951999999999995,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,8.410599999999999,6.8086,15.394399999999997,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,P6,Winter,live,Winter_live,1,lag
62,1.1027809345726363,41.7833237813175,22.552000000000003,86.30439999999999,44.1512,56.202,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,10.1996,0.824217381620061,0.2,4.9996,0.2,3.08719324765273,0.2,5.2332,0.2,0.193,0.503424424824982,5.8688,0.2,0.2,0.2,0.2,0.2,0.2,4.523599999999999,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,10.761,15.7014,18.1998,2.3164000000000002,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P6,Winter,live,Winter_live,1,peak
90,1.1027809345726363,41.7833237813175,18.6608937893972,98.41986666666666,67.85013333333333,104.34973333333333,7.2884,2.5266,4.6086,2.528,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,63.76306666666667,0.824217381620061,0.2,4.741733333333333,0.2,8.15867,0.2,14.815199999999999,0.2,0.193,0.503424424824982,4.5056,1.41421356237309,0.2,0.2,0.2,0.2,0.2,4.318899999999999,3.0587999999999997,0.2,0.2,3.8112,0.2,0.2,0.2,0.2,4.0834,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,37.1519,34.4716,65.9356,10.4484,5.678999999999999,0.2,0.2,0.2,0.2,0.2,7.884,P6,Winter,live,Winter_live,1,peak
119,1.1027809345726363,41.7833237813175,18.6608937893972,104.4602,73.569,117.1884,6.9592,4.186,2.2792,1.41421356237309,1.41421356237309,0.2,0.2,3.0496,0.2,0.2,0.2,9.68156294609963,1.2,1.2,0.2,0.2,0.2,0.2,0.2,107.8664,2.4992,0.2,4.6076,0.2,5.9826,0.2,17.0896,0.2,0.193,0.503424424824982,9.440399999999999,1.41421356237309,0.2,0.2,0.2,0.2,0.2,2.6315999999999997,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,2.2748,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,22.004399999999997,65.575,72.3058,30.633199999999995,7.9272,0.2,0.2,0.2,0.2,0.2,12.3314,P6,Winter,live,Winter_live,1,peak
133,1.1027809345726363,41.7833237813175,18.6608937893972,116.489,74.749,129.4544,10.5184,3.7282,5.7924,4.2638,1.41421356237309,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,9.68156294609963,1.2,1.2,0.2,0.2,0.2,0.2,0.2,127.9074,5.82809699715365,0.2,3.6547,0.2,5.0871,0.2,20.9928,0.2,0.193,0.503424424824982,9.934399999999998,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,4.592,0.2,0.2,4.2256,3.3748,0.2,0.2,0.2,7.4816,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,20.433999999999997,35.266799999999996,91.7332,20.9996,5.1652,0.2,0.2,0.2,0.2,0.2,16.4764,P6,Winter,live,Winter_live,1,peak
145,1.1027809345726363,30.490399999999998,16.208000000000002,87.59859999999999,75.05239999999999,108.75999999999999,6.2228,2.1436,2.1492,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,23.454800000000002,1.2,1.2,0.2,0.2,0.2,0.2,0.2,212.1576,5.82809699715365,0.2,2.098,0.2,5.9062,0.2,12.3484,0.2,0.193,0.503424424824982,3.1548,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,1.41421356237309,0.2,0.2,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,3.1416,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,5.4452,14.742799999999999,31.709600000000002,15.422799999999999,1.41421356237309,0.2,0.2,0.2,0.2,0.2,6.2084,P6,Winter,live,Winter_live,1,peak
